d,g,r
0.6603652749555919,0.4954268596225455,281.34416158732887
0.8478005802105738,0.388921797604855,383.2367275316186
0.5057196051626405,0.9560747470534896,897.5131022799244
0.5230716494080224,0.8235608601009189,379.40568545298527
0.2818193513641739,0.5765867452797567,946.8013067174021
0.4756702707658005,0.7251882301502887,994.4827543760001
0.8322479981096166,0.8576146844842272,562.807910598527
0.7441958823597741,0.18356432454663563,924.8802267655726
0.7725102817184162,0.1578637784282132,752.8982479125667
0.711322174148972,0.9706951121378063,868.0414224009205
0.25485053854103745,0.5036773073097535,885.3078462481558
0.1201274641185549,0.05490922748821436,135.20574066292988
0.5662756569857478,0.9390406383528714,248.99525048024495
0.3988096035057629,0.6891429010527761,679.9572006250877
0.3672427027183758,0.821658136171871,217.96195889795155
0.7790812826385873,0.08055760014707913,363.9083631893152
0.7423013182817255,0.6210294190080128,490.9941602846678
0.00668537008237946,0.4310222323448474,762.8506464983976
0.1803996398748653,0.1379097329218465,148.02656830533934
0.791159207947214,0.11607260375106643,272.03732576473607
0.3154964493874072,0.6718449388097915,9.315981861050426
0.9133568524690084,0.5405204206984906,779.1111313767739
0.32116738373674625,0.8811154708442447,121.17610209640084
0.33371474073465146,0.7126648441118334,308.7769877054858
0.848599389549759,0.03133885074049281,121.69169525487422
0.10996434578537495,0.34695535788843634,791.5199520660369
0.15477510160056518,0.20020626500278227,269.094489626042
0.9010450209359293,0.705073106518027,946.0332661396437
0.3496734224012077,0.6555290693539392,150.57490969741804
0.9053342606573324,0.12925105095295475,749.9948679240968
0.2682713069219652,0.19362623923878308,423.7791473632575
0.9431516635981232,0.8179379381047667,519.0898518597587
0.6979169151061253,0.8669973157649555,278.22687903738887
0.8022198169050174,0.679980148061183,174.07101539515156
0.3239755623160301,0.08258175521094158,383.1146924549833
0.007642976303217419,0.9004559342592792,54.85092362781641
0.6430601080319858,0.4941223757904796,624.1978816020084
0.6741750085694883,0.7318035920838266,845.3820565040437
0.6327738067054179,0.5189388249513686,425.91276815957514
0.3904220546921522,0.6137841450755301,176.16615806058323
0.6475064325076736,0.04900664820141265,2.382687494320801
0.5883891451560753,0.051705713873632986,42.532350683602836
0.0957382938797694,0.07702101058212651,139.62570585090938
0.19322572594721132,0.044865870761829796,678.7376313873935
0.20804692839570638,0.6158475193307814,654.8684070076904
0.15292263586867616,0.32103657713117795,450.9672089329665
0.26952874711659247,0.8457781293264355,97.65264995240297
0.128473279307594,0.8255444680340538,682.8504011646048
0.6163202771908829,0.35248442799991786,859.5088299350147
0.9219145086554914,0.9846204477583824,67.48854911948476
0.32693578220520825,0.9764905846210233,904.8426989399976
0.3056834836547493,0.8508204358896517,64.71924867035706
0.09885884525152921,0.41997729311092,579.6261791003633
0.5293337294938596,0.7825525574767531,691.6445903022429
0.5874187085591313,0.8019512450924103,918.7241977598771
0.5245368865926336,0.5533056047114072,807.5041817145764
0.9665577396645297,0.7732317324252704,930.6107814254858
0.8267805866343378,0.43945259496315714,998.4880074711809
0.3100619932037437,0.6528620973480865,952.1427207969637
0.10504030174528212,0.9097716632850534,983.7429005691051
0.15543921516034342,0.7371085464987068,101.64880493892802
0.6977182827402237,0.6075957051907093,980.194864228089
0.3442255559660168,0.13262166794111707,186.29372627865527
0.37952953932072175,0.6958145539798869,315.93974212741614
0.3733955366553525,0.26488458140775106,161.96960230887493
0.6850719638358281,0.7546322090604427,980.200235531267
0.4718818515169815,0.22390098362887856,676.4772703240553
0.4377007464743189,0.636413185784327,121.84628860998569
0.8376624526012365,0.535725429847528,200.83901265294068
0.36021566628132606,0.8152891792440908,245.93554119555495
0.8858900469561355,0.7355147287682946,966.1297221249218
0.3990787122373596,0.9382104951006854,494.93205850686996
0.7890322199405237,0.7019787835671306,223.3916808860502
0.1276504818373464,0.3673975251205185,52.40659353569232
0.39775997231636406,0.6571034516429758,62.33826917698671
0.34352099889338483,0.25947171823767634,848.6517381412954
0.4009010070686644,0.7895372693493222,237.67161858907704
0.593888385078803,0.1413224740827106,541.8565081381058
0.786829909748585,0.26175089865436874,447.20925663995
0.753497357879735,0.941947751029304,434.5468957615328
0.5706110055042971,0.15012956121529675,560.2356332986849
0.143400032465682,0.6383707914154757,766.1933182661228
0.08528400701411787,0.09298892010069537,520.0059046486107
0.7116639194941508,0.6564637912524268,123.48837060556461
0.8419997951253846,0.3013724917105278,827.998221485012
0.4327340865043755,0.10937841212693722,601.1194802089003
0.3019993752170579,0.7221071643541858,713.082484616789
0.523074240804603,0.06649584026465849,481.93722339482315
0.6428761726643482,0.6641391474797395,829.229201871203
0.5618260753064636,0.12280202475446955,102.72505611557547
0.3130413389153366,0.4256306500574777,309.99778543212784
0.8029362132912722,0.8152037415659039,454.27955578988787
0.4206321507254822,0.3175765519415421,936.346555955744
0.8535922516306089,0.15045490030377195,954.8584643462455
0.007530630855268949,0.5978733925983564,771.6707449414237
0.6654553391730265,0.7810570335399154,609.2579816070817
0.7129932635369988,0.8832884959933791,895.5187250548835
0.98673166307403,0.3532360985186195,701.4124500521413
0.10609375655060171,0.5935590980122942,240.82883945212365
0.2988247557206519,0.01642481559773379,180.40478835741368
0.7498923847421405,0.29563077001135873,961.7274007871446
0.1916669660677257,0.02558007309400223,325.8744127550616
0.6607945463018953,0.9220164203067371,853.6429850435649
0.9332214768317204,0.5961075424447662,332.634057929857
0.4549760291192585,0.9380852918335016,795.5467326379734
0.23216980631543016,0.051139202525609107,699.5087327613612
0.0018510411001624316,0.9666095215922088,293.11253844967376
0.044683455794326976,0.5182713351986398,91.84161383629296
0.8512221240169241,0.8395004455768251,811.542626883959
0.16943429815466304,0.9981372558749961,475.6769928747484
0.10705816171519189,0.0021224598566982333,651.9950314469211
0.3317241270917861,0.21067099478681472,792.0347175450628
0.6981499119896124,0.013135639013271527,393.51852954558655
0.3444045422031571,0.5487607580588484,595.7677453646129
0.6181051859781838,0.8096017594558247,161.81444143268797
0.8484545893159581,0.8442413264818129,716.8209477020373
0.35201719145575605,0.3350715341098778,905.6583899622468
0.6617859531333244,0.38512583065986217,850.2211141858993
0.4188916826108273,0.8482755819046148,774.179333835959
0.20849621898632043,0.030032396430537345,552.8319474231615
0.25020406415882734,0.5836671727400723,479.1274475845453
0.9188325267296993,0.9625970771265406,530.6304754381466
0.5571473334523,0.7041392903269531,202.81628068524847
0.22242286054272264,0.5210466560294936,338.27845806788315
0.9791444711639807,0.26602331781363364,275.94933880842865
0.535648343198555,0.49772427734656166,892.83051612212
0.4838290216481833,0.9259443931279139,828.1577758522998
0.6978985294743245,0.843266492567204,376.09273128671003
0.653661564380672,0.04650337714725605,502.65737950779254
0.1970136202879733,0.2906904698865339,983.8851590444687
0.555964715032141,0.9555370155330666,410.85341374761686
0.45852303324958255,0.717601421840314,429.90398596832955
0.9474281924654478,0.5611873486126034,111.59683007795206
0.8135283593582932,0.5396335744085654,385.78329866135306
0.8505753724322496,0.6631822115479703,37.13772956649053
0.3896994717793465,0.8680071573489858,551.2534345021307
0.5303745282039807,0.6698904974634923,710.4719471200527
0.3247494564649178,0.47716645799685997,685.804329921268
0.4776310176049082,0.922473767329042,435.9634069349942
0.24576410643450375,0.1347991500417316,863.556058437931
0.03704746870295261,0.7158533301932984,686.0803142854519
0.8465552535673605,0.27811168286882737,247.29366838272614
0.7689756094680642,0.36465312755968626,381.2755297521898
0.6190323088350042,0.02883851865164888,415.6970124787449
0.5468901885029797,0.325300464283085,813.5940827310133
0.6819729942536258,0.06850675824644992,868.6593976649434
0.5562468736359427,0.42105209983210456,396.5136364326616
0.8648313290448159,0.9184929640152121,356.22703380891386
0.537903779434492,0.1172707643146973,633.6658093778915
0.7267313510096788,0.4357716597198601,884.3643986958554
0.5649225838358004,0.16261400315869057,70.01486458222128
0.013037206430542181,0.6824921169170765,190.42075745551156
0.24702256625220187,0.7375346425643194,436.3942326151749
0.9169165068536067,0.5017386362853119,817.3027627177185
0.4684431885249738,0.7908284008141413,798.0702533094556
0.5767787727455086,0.73119242011144,833.0163866512718
0.5626142634662159,0.914016517846853,788.3542678048161
0.5593693513888369,0.30097205994813625,91.33586892001999
0.8694783695424124,0.04966526106959368,392.218045451101
0.16262237007732416,0.14928752696384961,978.8889725350501
0.4316583688569581,0.34984587002648926,248.31343371839475
0.58741642922057,0.18729035240098546,455.2256029380964
0.6203430100523927,0.5515777604672817,489.0259916764759
0.33435791190350306,0.015269425221527966,393.1930411501716
0.029695764953887704,0.8010236256512839,820.0673156376787
0.31964318288704274,0.5437935889682938,735.1274102696359
0.9173861554250641,0.6294389179543928,392.1421084077484
0.28700150525439416,0.1023627046457447,544.5770307066291
0.9243482526663561,0.9474709848362693,374.01585982618866
0.20243682439791522,0.3311498245880026,979.5688065014829
0.975061516508545,0.2734902942259627,162.77351226982805
0.8686602136186826,0.03128349813213782,674.6576702909942
0.13500575317327568,0.24673158273689333,789.928654479579
0.6644809250170387,0.5836168164848939,586.2382401567764
0.7793188139222244,0.26422199559567516,661.3915718490119
0.2126053987213934,0.08020961927617842,274.7054844772998
0.3818553949624711,0.09579982992695113,366.91754677853237
0.09320714746361969,0.4435084451561816,804.4222978177015
0.49318186628731464,0.006547424896146237,941.3755137952718
0.5966834376725123,0.17524978894870114,219.56092386074556
0.5042613296133436,0.3881902070774589,474.36613804840755
0.5928003982326241,0.8341059064679086,112.6620869797823
0.9646604908641037,0.6708761237327954,360.28729428897657
0.7383741239226572,0.031743919122501296,658.4069265010853
0.8195308869518796,0.9870661090981875,662.0840074798346
0.42359497454378314,0.6498350673909089,632.4481045346716
0.25773148928944656,0.13762768318254381,162.44778871574616
0.9498945298265761,0.41701886582344316,147.64821002213336
0.8219838317994957,0.48827727078599525,360.39627374709426
0.6662907960899688,0.807736647461315,606.2720987514774
0.6256934877845739,0.30672148948185773,904.0660932081278
0.014150844991849265,0.2799049934725293,482.412804385412
0.9038527857045303,0.3089250991928809,202.17338001601547
0.3277637512397158,0.7983308597325389,762.3381397388252
0.9668086565026845,0.05593858922023953,793.121363656681
0.3366001751742379,0.29554382544730085,717.670206982643
0.5074187272875567,0.7478103876911683,666.6016935939903
0.2697093406718787,0.08595984327026895,344.2323576659862
0.10239979401347421,0.6593626905087343,712.6113818703029
0.032656161026353825,0.2709504360689293,295.8056542903017
0.08089742151816737,0.8608403425303578,307.52764820495014
0.10611862764390256,0.3648083766591945,582.3340476682225
0.9121587145570209,0.4950853574500538,791.5582075581264
0.3358200271064229,0.17280658253329928,333.97464858619776
0.2773515732765728,0.6226714633470869,566.5265221591916
0.860094440620058,0.2650738540821441,418.82145669726725
0.44151959119587836,0.039912133747286416,499.1612497147095
0.9165480513800918,0.45662630055924924,872.0649583255165
0.5092168682990355,0.8366156898717911,590.8092085031928
0.08324244114688262,0.1337460300505925,6.713070508038488
0.7781977938158018,0.7440779743144764,539.1198628812447
0.604068220244426,0.39893955519397806,457.927551943884
0.013649821971167597,0.4021268602635847,793.5414047264783
0.43031123274155814,0.48070423614248237,817.1693671067633
0.04988439455756011,0.7104902604553747,532.73278120308
0.7064058557774303,0.7455405256030487,419.1969031929986
0.8042875226816298,0.19246812899877475,151.91320984311463
0.46155403854914134,0.2845583800600051,587.5528899143698
0.17394472650464954,0.9976562162269255,720.8280273394316
0.8039351341028494,0.22698416358001106,303.86454445793163
0.7716880920146999,0.8770087778861334,344.0155263632999
0.7116226166873325,0.3251654861055271,31.61449034840569
0.34790272305546177,0.9490165433421303,290.22249642120636
0.7120537328485562,0.6348185861496706,254.9730959119536
0.7834624260575617,0.5371748559900167,504.53674269052993
0.9325243411807044,0.8426287459502745,429.7154381124595
0.7599869116323945,0.927140228750909,66.8172144863266
0.6636629786418149,0.3792334684348949,810.8338535338808
0.19766544945192155,0.8932071036893516,415.51310526946406
0.5842346189467091,0.6382327795670836,923.5206793019721
0.6335693102983374,0.04288534723588411,328.28863751147986
0.7597721411792187,0.3148241419953759,445.11245632223597
0.5243587720256525,0.9447305262972857,911.1323567304495
0.4264244537716848,0.09051691839482212,246.2327937058749
0.27101780928455266,0.4266654291166293,930.4856650379747
0.21308105548817857,0.7916569167781856,350.8602277918106
0.805307862087296,0.5700852860044099,675.3759404177872
0.5461088038016682,0.5119054780243864,978.1053083180682
0.6369872708490556,0.5899239359072525,906.8275814551637
0.6258884296880103,0.1742395091212927,196.02643160476674
0.37557054902233933,0.8964611635576412,529.4957887224357
0.12259095480576288,0.5976784247687709,655.3770390184449
0.8128510155154987,0.9424081076663855,550.2969206064255
0.7065363739900464,0.5892305465209968,1.7853316993490242
0.43247139060501694,0.029248792729379303,293.502813055597
0.8116394132327249,0.32487894047015575,73.1032122347276
0.33924419293147745,0.2768468234147572,879.7067396210603
0.5676959482541241,0.23178479176010103,823.8544350126297
0.749522602492594,0.8471227464062824,363.70460072300637
0.8703099040119597,0.6306250853194275,258.7070517271625
0.9909248117422478,0.9099778590928995,527.1516280600362
0.924116217449339,0.7429008404639945,393.45729240776893
0.7302837864876565,0.39580154771664766,334.66654419587263
0.9840804842959081,0.05745510776161189,973.3911689518276
0.873501414832165,0.8473991987265869,641.0441603812789
0.22349083102802825,0.9621832066713144,622.1459271185336
0.0445079445905171,0.4071902222110785,416.80920494092834
0.3001358114351108,0.41321965702075314,40.16923064357347
0.4256086132297924,0.9602515921611113,848.7442948528422
0.10126372882745882,0.8708504787647904,698.1378263502611
0.9758916935954025,0.41630123304175126,7.6521658650816615
0.6114798656302558,0.5435801213920819,496.25270101324537
0.2330676911450389,0.40653207823824034,691.7014894727007
0.9409905976163458,0.9994768807405809,939.8210637983952
0.46251371075444503,0.4998138964556956,119.53481581970127
0.6772566459983231,0.020344791097754222,954.2044515835282
0.3747815165436441,0.79168994940179,178.37761180010335
0.3148581026138547,0.11892492256478804,658.272472636498
0.6640915650321876,0.444922106479022,243.47300139384365
0.6960647407071922,0.7209461886168572,378.1465410758654
0.3775518975587102,0.7670649793845559,599.307904413966
0.12966108449230118,0.8505891738450686,709.5422750252242
0.40925453241215337,0.3201373808322532,188.19359001979674
0.8177395146829388,0.6071466857018702,562.2382692024802
0.7039615059966416,0.457434707837713,897.7484137475853
0.5942092357551397,0.14403205748424164,773.6846191588891
0.5477452279604313,0.8400926966738244,651.7407150358503
0.24757804422773,0.06490764630489743,806.0919156820282
0.7084661828190234,0.4653618229993205,83.50208293543093
0.4626907184654948,0.901433064187036,983.4525856001901
0.5439159685099175,0.5570581839743022,744.6438318176911
0.5243984361204058,0.3226868605469818,406.44195468133984
0.5649237583401885,0.33363091048772164,57.843384706082965
0.20565456513472435,0.02626953548523503,40.42765416110272
0.6220056827378926,0.1506020923852427,462.3433665748846
0.39129335157344913,0.4358379272193388,826.1078507838297
0.46386400954703844,0.5283732624348014,755.5005355820279
0.5612771313882443,0.4035487815129377,339.54949176080186
0.6806710139142239,0.17408278451194104,192.89372068956834
0.5062508143260995,0.8337922140967092,39.424254562591244
0.5935205243416274,0.6816971760964435,590.0700143516983
0.41593707757975984,0.11556219906903953,779.3444717318337
0.7252868336647086,0.8331790841654196,960.5613618232358
0.5418138597372212,0.31385862964256805,533.9465423369707
0.9365861081872112,0.2615359782361454,711.8538989944835
0.722086171999967,0.8585344602946899,705.2521230884894
0.09487105154780329,0.055847291234739416,660.8648657001457
0.829166508963583,0.4181990181281843,468.78489201063076
0.20648780527592492,0.02956752136019669,881.8565733223479
0.5980145536295863,0.4189346691859369,629.0037686670883
0.9954459949297113,0.39939724618864514,91.34967185542098
0.07348520940344494,0.36205752090781307,914.425380391763
0.6704508035579165,0.20286368341520455,680.5560370436805
0.9066423885924465,0.8365988240208152,664.7130220750552
0.4216422885781036,0.34996467323646807,722.1293517471189
0.6647527753285175,0.12861042168405412,151.7657398660569
0.3733480485679015,0.09863109815769455,105.56243849674706
0.007704156351079683,0.2524252765787339,342.3842644906154
0.16117276015571824,0.1516424577494101,210.3134157998413
0.3871105970165988,0.8531729804526476,428.96753798787444
0.037353224855592115,0.7092794406776334,255.81181266655562
0.9731996289732343,0.4998031386687898,596.2894285299261
0.16160208030192313,0.051276160329421505,357.46372754873903
0.07169700191705475,0.7521221391773782,609.4345938450952
0.5428933973156846,0.4577337876529788,104.10837730574052
0.5480570758654872,0.08765063092950942,313.2546359711077
0.2242840778246349,0.45433175077791665,713.2631678403214
0.16950148985484548,0.9141806147072206,852.9812950448215
0.10837768107009838,0.28193790211098024,640.1226410623943
0.18519895590432844,0.20466902052572022,212.48156944014883
0.8853124282556977,0.9046748633494187,580.3379781117549
0.11393727601477854,0.6093289505357923,621.8651867377656
0.05036367022284527,0.07296238701031454,870.8010200285197
0.6641236939330127,0.2821673427667718,386.66119293709613
0.3449392618374174,0.22440818433486132,766.4618341744144
0.02753337331520056,0.4851891294340034,866.0494935000762
0.2826661022429978,0.056204030261740145,933.6465469519709
0.11017803890204214,0.26132959306209336,889.976199960326
0.6761672099412798,0.4344436360860561,666.5669666638662
0.2212131009792273,0.7395865592363938,218.01985774822919
0.6846554032501154,0.3709360621812279,814.9241501883158
0.27218076088087506,0.22684328275915389,689.9742776789727
0.7879891420141257,0.6407453184082981,514.5798734134587
0.9344717149729419,0.41068215287145204,85.97410705788344
0.7964898720987367,0.5476939588507163,313.43809641534006
0.6397034457477073,0.28780012250428366,632.3149663575872
0.09233673119968189,0.8601851298859087,252.37488807803354
0.8300418732181567,0.08977943602936189,160.88042743752595
0.10870948308728845,0.5119955146405676,795.0741426970523
0.7545887782662792,0.07262320210112139,115.95990438800841
0.7898112213123467,0.08928650547509487,182.43905417414075
0.27549595577120967,0.24497618401057442,85.83210705637201
0.316789625075676,0.4726411581072819,541.4218217849105
0.33425453714064735,0.5038504122754482,672.7215205565934
0.6971927885065478,0.04576688351722524,624.2976072260797
0.7112144396846016,0.627543849721238,672.1278654725936
0.9399823206147071,0.47659545482220766,354.6663840016485
0.43135195905018997,0.41752427000756764,211.193689686917
0.2941819851578089,0.20464369943015426,561.7988579902097
0.03510403067312495,0.0395794904201906,932.9872861508726
0.6912456378176131,0.6453947961490443,42.83375287914504
0.08850261676331339,0.7870666738486795,484.1571521604761
0.14183917659640566,0.21412520085526443,952.3326230856129
0.46208754459165524,0.6678596279063798,923.7565497451504
0.1636940951551472,0.9177120109719885,998.1446632796943
0.3910325711989434,0.3181506881393078,100.56762800771912
0.46462604897689264,0.5397627211549733,356.28063161699333
0.18463540153553515,0.056655976665104024,616.5025134071758
0.5955438760063984,0.9284108229570807,216.18266681721175
0.8476240747423159,0.5947444471100396,574.8161220059392
0.1179494578560577,0.6811296664992283,753.4332875656312
0.9652931318052039,0.3860975303566939,345.10327829485163
0.410223272399887,0.5250149407174614,42.05344699793167
0.5094445047468537,0.11540216769536149,169.4076812973543
0.7234946091901423,0.27952737160626906,498.88975661170673
0.9297164640721941,0.10835636484652678,955.3171452520606
0.45121699332390075,0.2716769279596838,909.3795650310525
0.4349014658450683,0.5229149944860998,416.4195646727078
0.8280864157839428,0.9790606057226384,706.2625347420599
0.05908013764470821,0.5511160945121057,691.9675253685057
0.3970245164290279,0.6128320062501634,785.7438638619512
0.43881714696334173,0.8358862626197994,814.5969733721381
0.5095194836293697,0.618743677944341,81.53613516622471
0.09025927044673432,0.1291743375258474,519.0097604896924
0.755480655696589,0.20585512618923918,346.0930876044503
0.7198644532715093,0.3826183429021486,375.9431348254356
0.08147519224781086,0.39528400817857845,504.5163085629647
0.7621224575572834,0.20332996085621013,367.2088509705687
0.1721486052496839,0.43095383371599894,226.18286115914654
0.3253119073769044,0.9252213077850239,845.2033515800669
0.2851103568803852,0.5616480188683419,674.8929286693027
0.3863811324193569,0.08499115497280418,394.5714817926791
0.8571531740324142,0.6920111286161307,491.5326378576772
0.9001851261511352,0.7591528508966477,419.3321621624928
0.6608864330116767,0.2706948113234712,292.9227148565203
0.7280318791529393,0.7520130206834369,680.867413248566
0.32833825694995566,0.024563867672614537,823.92765774097
0.5796481536413188,0.06920277045017742,478.2186906987864
0.25927994760826456,0.646599176773284,143.08969565619512
0.7109014646312319,0.7885067616967218,259.03559349431424
0.7918643217927198,0.41593670467290356,794.3303197756181
0.5927122467695694,0.4305129861142948,275.03727559299983
0.38965136327165684,0.0029274832344656776,506.1608411837959
0.32031011710703927,0.36025300363799595,492.89486390790125
0.09700157542809706,0.8310766071455734,907.504517746972
0.5197691505351996,0.23155696526788871,298.6737358173025
0.8375035585069946,0.42467288669670056,343.12204402202264
0.3866114779559463,0.38394260563021887,921.7978695465121
0.23737401247970957,0.03079977186981009,161.87633820461
0.72414097325321,0.08245068725601168,373.49093885808213
0.22926215403799344,0.15047064386978692,872.5772447673587
0.9818849801714804,0.8622554675504125,87.97363531600932
0.06854982894831474,0.7280337081627367,80.99822715699378
0.8432960241945966,0.35493835920218797,962.4234215761135
0.5719989258157809,0.44724727903473394,750.1035128780075
0.37394241696330266,0.25088758450066373,299.65154388700256
0.17627406668688228,0.7546031659426489,604.7739151181529
0.9756982069383087,0.181068755972421,888.8592153965761
0.6820259595416596,0.5743644788997194,377.2844508494735
0.775811217552461,0.8672221499056493,800.0916797402967
0.008868719434333205,0.4181046388021654,60.17717014739454
0.4544416275555918,0.46253388079458757,597.6722365957186
0.33000514283280613,0.05512799477035679,618.4725967891287
0.026029073958719562,0.7809814110716424,556.9835787488283
0.778149076172146,0.2153049806146069,382.95867586751166
0.007771171076523031,0.6541826488967509,394.49645440916845
0.0002715675031443876,0.5120611669963938,534.3729127564345
0.03305901715832238,0.7971303777825466,613.5079943318699
0.7051902097867933,0.22475174484736404,36.2938815388254
0.7352410377323877,0.28101237198817974,474.43468171893835
0.7506568201531834,0.0013900562299197228,524.0477312597511
0.6685643444042835,0.5859779577919381,75.87212594101922
0.7998858631419987,0.32853761014286387,663.7442543049849
0.2386925873880681,0.33709149487027945,628.2923009774819
0.2522762178522868,0.9776667069931675,365.7214193207682
0.8155305128574585,0.19825357583626835,372.8569729060379
0.5489554689836101,0.3972574312831689,777.8738389059847
0.4239046213774591,0.3861698976898228,565.0373149620444
0.035113065463330484,0.3182696108712112,110.46745638104827
0.8338187023884864,0.3590219268224326,882.6495839766375
0.5586248187945329,0.6115114475246018,581.0655741429531
0.2146919588820887,0.8294242183304098,69.21704555553244
0.8496334813086043,0.7185576674365908,55.694518478574984
0.14411276376071558,0.5103189336944218,946.9968752395614
0.6507813625942418,0.8027699835647047,144.0802077667679
0.07822681657718444,0.7764771839335166,100.73490125583484
0.25264035815021724,0.26729975342122714,895.1319557243943
0.3266568551040935,0.4113482021368138,210.842790422344
0.7808180079726766,0.6311631660512258,497.77496761785
0.66923529971433,0.05165721719415195,200.7855252873719
0.1824976087738126,0.6334705668626752,289.6232164820095
0.5541514490775632,0.1471523703956713,802.2114402194481
0.8062313825975435,0.8023527678639613,721.6902964397209
0.8377447000202651,0.2446474408473257,660.556452716835
0.9021876271899713,0.1520528442267427,171.3594460373229
0.6774572987270463,0.4287108839106778,477.7337356309199
0.24786212399487362,0.24627720322150326,532.8250848986779
0.5285724247972547,0.2802421777432217,68.59962713946754
0.3402942483683482,0.14411871562935885,639.6342562017705
0.9922914327252934,0.977420960909325,868.727901838251
0.2389966369820935,0.2903337872116243,712.2911427770706
0.8587819126076501,0.21771118812588008,294.0441105364191
0.3262577378865543,0.1948583776145849,895.8493866114694
0.02635574784116601,0.5812226134264853,666.2973661422892
0.527287045243564,0.33503412316811365,407.4045472544635
0.9527219561292537,0.44766105687215374,169.6721530784514
0.674127650776928,0.7293630907802333,102.42076937267508
